lat,lon,borough,activity_score,composite_perperson,eligible,near_transit,near_bus,commercial_area,score_311,score_mta,score_citibike,score_basket_need,lodes_pop,proxy_divergence,equity_floored,dot_calibration,district,in_bid,business_count,nearest_bin_walk_m
40.53247842225393,-74.22217745627032,Staten Island,37.33077831134142,50.34230807290072,False,False,False,0.0,2.0,0.0,0.0,0.0,0.0,1.1547005383792517,False,,SI03,False,0,1201.6578707117253
40.53589210270828,-74.22217745627032,Staten Island,32.26423349732278,46.28063024967643,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,832.487783552472
40.541012297287885,-74.22217745627032,Staten Island,44.426119624389294,31.995996644766567,True,False,False,0.0,4.0,0.0,0.0,0.0,1284.0,0.0017971992815241271,False,,SI03,False,0,463.6847111816779
40.5478386146534,-74.22217745627032,Staten Island,44.426119624389294,55.610370928433674,True,False,True,76687.0,4.0,0.0,0.0,0.0,0.0,2.3094010767585034,False,,SI03,False,1,1078.577606727397
40.549545085288386,-74.22217745627032,Staten Island,60.63742909918262,65.37037985799175,True,False,True,10490.0,14.0,0.0,0.0,0.0,0.0,8.082903768654761,False,,SI03,False,0,1214.3210979039127
40.5085777895741,-74.21993166806001,Staten Island,32.26423349732278,46.28063024967643,True,False,True,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,458.8066951548166
40.52052917108701,-74.21993166806001,Staten Island,32.26423349732278,46.28063024967643,True,False,False,450.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,930.5866964564198
40.52394346023736,-74.21993166806001,Staten Island,32.26423349732278,30.16442912082752,True,True,False,0.0,1.0,0.0,0.0,0.0,1167.0,0.0004943067373198851,True,,SI03,False,0,970.4662689433658
40.529064567882365,-74.21993166806001,Staten Island,32.26423349732278,30.6153257387158,False,False,False,0.0,1.0,0.0,0.0,0.0,652.0,0.00088415048880494,False,,SI03,False,0,1029.1899757785868
40.53247842225393,-74.21993166806001,Staten Island,32.26423349732278,46.28063024967643,False,False,False,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,990.2304300807153
40.539305609242156,-74.21993166806001,Staten Island,37.33077831134142,50.34230807290072,False,False,False,0.0,2.0,0.0,0.0,0.0,0.0,1.1547005383792517,False,,SI03,False,0,421.183183568448
40.541012297287885,-74.21993166806001,Staten Island,37.33077831134142,50.34230807290072,True,False,False,0.0,2.0,0.0,0.0,0.0,0.0,1.1547005383792517,False,,SI03,False,0,214.52587214029833
40.54271894185229,-74.21993166806001,Staten Island,37.33077831134142,50.34230807290072,False,False,False,0.0,2.0,0.0,0.0,0.0,0.0,1.1547005383792517,False,,SI03,False,0,379.57024009092004
40.54613210053545,-74.21993166806001,Staten Island,32.26423349732278,46.28063024967643,True,False,True,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,754.8284285709021
40.5478386146534,-74.21993166806001,Staten Island,32.26423349732278,46.28063024967643,True,False,True,0.0,1.0,0.0,0.0,0.0,0.0,0.5773502691896258,False,,SI03,False,0,997.1697409005747
40.549545085288386,-74.21993166806001,Staten Island,41.24948725376164,53.318784010402666,True,False,True,4800.0,3.0,0.0,0.0,0.0,0.0,1.7320508075688772,False,,SI03,False,2,976.3817819952071
40.52223633740062,-74.21768587984971,Staten Island,41.24948725376164,53.318784010402666,True,True,True,16859.0,3.0,0.0,0.0,3.0,0.0,1.7320508075688772,False,,SI03,False,7,668.4523686032885
40.52394346023736,-74.21768587984971,Staten Island,41.24948725376164,53.318784010402666,True,True,False,0.0,3.0,0.0,0.0,0.0,0.0,1.7320508075688772,False,,SI03,False,0,739.7534446412774
40.529064567882365,-74.21768587984971,Staten Island,63.42600307905636,66.7741981066489,True,False,True,0.0,18.0,0.0,0.0,0.0,0.0,10.392304845413264,False,,SI03,False,0,786.4503062118367
40.5307715168076,-74.21768587984971,Staten Island,44.426119624389294,55.610370928433674,True,False,True,0.0,4.0,0.0,0.0,0.0,0.0,2.3094010767585034,False,,SI03,False,0,757.2593546713465
40.53759887771548,-74.21768587984971,Staten Island,37.33077831134142,50.34230807290072,True,False,True,3750.0,2.0,0.0,0.0,2.0,0.0,1.1547005383792517,False,,SI03,False,0,669.2006040030241
40.539305609242156,-74.21768587984971,Staten Island,44.426119624389294,55.610370928433674,True,False,True,500.0,4.0,0.0,0.0,1.0,0.0,2.3094010767585034,False,,SI03,False,0,202.07200389684002
40.541012297287885,-74.21768587984971,Staten Island,32.26423349732278,46.28063024967643,True,False,True,0.0,1.0,0.0,0.0,3.0,0.0,0.5773502691896258,False,,SI03,False,0,45.157372070765035
40.544425542934945,-74.21768587984971,Staten Island,37.33077831134142,50.34230807290072,True,False,True,0.0,2.0,0.0,0.0,0.0,0.0,1.1547005383792517,False,,SI03,False,0,746.872724119992
